date,activity
04-10-23 02:03:04 AM,Coding
04-10-23 02:03:03 AM,Coding
04-10-23 02:03:02 AM,Coding
04-10-23 02:03:01 AM,Coding
04-10-23 02:03:00 AM,Coding
04-10-23 02:02:59 AM,Coding
04-10-23 02:02:58 AM,Coding
04-10-23 02:02:57 AM,Coding
04-10-23 02:02:56 AM,Coding
04-10-23 02:02:55 AM,Coding
04-10-23 02:02:54 AM,Coding
04-10-23 02:02:53 AM,Coding
04-10-23 02:02:52 AM,Coding
04-10-23 02:02:51 AM,Coding
04-10-23 02:02:50 AM,Coding
04-10-23 02:02:49 AM,Coding
04-10-23 02:02:48 AM,Coding
04-10-23 02:02:47 AM,Coding
04-10-23 02:02:46 AM,Coding
04-10-23 02:02:45 AM,Coding
04-10-23 02:02:44 AM,Coding
04-10-23 02:02:43 AM,Coding
04-10-23 02:02:42 AM,Coding
04-10-23 02:02:41 AM,Coding
04-10-23 02:02:40 AM,Coding
04-10-23 02:02:39 AM,Coding
04-10-23 02:02:38 AM,Coding
04-10-23 02:02:37 AM,Coding
04-10-23 02:02:36 AM,Coding
04-10-23 02:02:35 AM,Coding
04-10-23 02:02:34 AM,Coding
04-10-23 02:02:33 AM,Coding
04-10-23 02:02:32 AM,Coding
04-10-23 02:02:31 AM,Coding
04-10-23 02:02:30 AM,Coding
04-10-23 02:02:29 AM,Coding
04-10-23 02:02:28 AM,Coding
04-10-23 02:02:27 AM,Coding
04-10-23 02:02:26 AM,Coding
04-10-23 02:02:25 AM,Coding
04-10-23 02:02:24 AM,Coding
04-10-23 02:02:23 AM,Coding
04-10-23 02:02:22 AM,Coding
04-10-23 02:02:21 AM,Coding
04-10-23 02:02:20 AM,Coding
04-10-23 02:02:19 AM,Coding
04-10-23 02:02:18 AM,Coding
04-10-23 02:02:17 AM,Coding
04-10-23 02:02:16 AM,Coding
04-10-23 02:02:15 AM,Coding
04-10-23 02:02:14 AM,Coding
04-10-23 02:02:13 AM,Coding
04-10-23 02:02:12 AM,Coding
04-10-23 02:02:11 AM,Coding
04-10-23 02:02:10 AM,Coding
04-10-23 02:02:09 AM,Coding
04-10-23 02:02:08 AM,Coding
04-10-23 02:02:07 AM,Coding
04-10-23 02:02:06 AM,Coding
04-10-23 02:02:05 AM,Coding
04-10-23 02:02:04 AM,Coding
04-10-23 02:02:03 AM,Coding
04-10-23 02:02:02 AM,Coding
04-10-23 02:02:01 AM,Coding
04-10-23 02:02:00 AM,Coding
04-10-23 02:01:59 AM,Coding
04-10-23 02:01:58 AM,Coding
04-10-23 02:01:57 AM,Coding
04-10-23 02:01:56 AM,Coding
04-10-23 02:01:55 AM,Coding
04-10-23 02:01:54 AM,Coding
04-10-23 02:01:53 AM,Coding
04-10-23 02:01:52 AM,Coding
04-10-23 02:01:51 AM,Coding
04-10-23 02:01:50 AM,Coding
04-10-23 02:01:49 AM,Coding
04-10-23 02:01:48 AM,Coding
04-10-23 02:01:47 AM,Coding
04-10-23 02:01:46 AM,Coding
04-10-23 02:01:45 AM,Coding
04-10-23 02:01:44 AM,Coding
04-10-23 02:01:43 AM,Coding
04-10-23 02:01:42 AM,Coding
04-10-23 02:01:41 AM,Coding
04-10-23 02:01:40 AM,Coding
04-10-23 02:01:39 AM,Coding
04-10-23 02:01:38 AM,Coding
04-10-23 02:01:37 AM,Coding
04-10-23 02:01:36 AM,Coding
04-10-23 02:01:35 AM,Coding
04-10-23 02:01:34 AM,Coding
04-10-23 02:01:33 AM,Coding
04-10-23 02:01:31 AM,Coding
04-10-23 02:01:31 AM,Coding
04-10-23 02:01:30 AM,Coding
04-10-23 02:01:29 AM,Coding
04-10-23 02:01:28 AM,Coding
04-10-23 02:01:27 AM,Coding
04-10-23 02:01:26 AM,Learning
04-10-23 02:01:26 AM,Learning
04-10-23 02:01:25 AM,Break
04-10-23 02:01:24 AM,Break
04-10-23 02:01:23 AM,Break
04-10-23 02:01:22 AM,Break
04-10-23 02:01:21 AM,Break
04-10-23 02:01:20 AM,Break
04-10-23 02:01:19 AM,Break
04-10-23 02:01:18 AM,Break
04-10-23 02:01:17 AM,Break
04-10-23 02:01:16 AM,Break
04-10-23 02:01:15 AM,Break
04-10-23 02:01:14 AM,Break
04-10-23 02:01:13 AM,Break
04-10-23 02:01:12 AM,Break
04-10-23 02:01:11 AM,Break
04-10-23 02:01:10 AM,Break
04-10-23 02:01:09 AM,Break
04-10-23 02:01:08 AM,Break
04-10-23 02:01:07 AM,Break
04-10-23 02:01:06 AM,Break
04-10-23 02:01:05 AM,Break
04-10-23 02:01:04 AM,Break
04-10-23 02:01:03 AM,Break
04-10-23 02:01:02 AM,Break
04-10-23 02:01:01 AM,Break
04-10-23 02:01:00 AM,Break
04-10-23 02:00:59 AM,Break
04-10-23 02:00:58 AM,Break
04-10-23 02:00:57 AM,Break
04-10-23 02:00:56 AM,Break
04-10-23 02:00:55 AM,Break
04-10-23 02:00:54 AM,Break
04-10-23 02:00:53 AM,Break
04-10-23 02:00:52 AM,Break
04-10-23 02:00:51 AM,Break
04-10-23 02:00:50 AM,Break
04-10-23 02:00:49 AM,Break
04-10-23 02:00:48 AM,Break
04-10-23 02:00:47 AM,Break
04-10-23 02:00:46 AM,Break
04-10-23 02:00:45 AM,Break
04-10-23 02:00:44 AM,Break
04-10-23 02:00:43 AM,Break
04-10-23 02:00:42 AM,Break
04-10-23 02:00:41 AM,Break
04-10-23 02:00:40 AM,Break
04-10-23 02:00:39 AM,Break
04-10-23 02:00:38 AM,Break
04-10-23 02:00:37 AM,Break
04-10-23 02:00:36 AM,Break
04-10-23 02:00:35 AM,Break
04-10-23 02:00:34 AM,Break
04-10-23 02:00:33 AM,Break
04-10-23 02:00:32 AM,Break
04-10-23 02:00:31 AM,Break
04-10-23 02:00:30 AM,Break
04-10-23 02:00:29 AM,Break
04-10-23 02:00:28 AM,Break
04-10-23 02:00:27 AM,Break
04-10-23 02:00:26 AM,Break
04-10-23 02:00:25 AM,Break
04-10-23 02:00:24 AM,Break
04-10-23 02:00:23 AM,Break
04-10-23 02:00:22 AM,Break
04-10-23 02:00:21 AM,Break
04-10-23 02:00:20 AM,Break
04-10-23 02:00:19 AM,Break
04-10-23 02:00:18 AM,Break
04-10-23 02:00:17 AM,Break
04-10-23 02:00:16 AM,Break
04-10-23 02:00:15 AM,Break
04-10-23 02:00:14 AM,Break
04-10-23 02:00:13 AM,Break
04-10-23 02:00:12 AM,Break
04-10-23 02:00:11 AM,Break
04-10-23 02:00:10 AM,Break
04-10-23 02:00:09 AM,Break
04-10-23 02:00:08 AM,Break
04-10-23 02:00:07 AM,Break
04-10-23 02:00:06 AM,Break
04-10-23 02:00:05 AM,Break
04-10-23 02:00:04 AM,Break
04-10-23 02:00:03 AM,Break
04-10-23 02:00:02 AM,Break
04-10-23 02:00:01 AM,Break
04-10-23 02:00:00 AM,Break
04-10-23 01:59:59 AM,Break
04-10-23 01:59:58 AM,Break
04-10-23 01:59:57 AM,Break
04-10-23 01:59:56 AM,Break
04-10-23 01:59:55 AM,Break
04-10-23 01:59:54 AM,Break
04-10-23 01:59:53 AM,Break
04-10-23 01:59:52 AM,Break
04-10-23 01:59:51 AM,Break
04-10-23 01:59:50 AM,Break
04-10-23 01:59:49 AM,Break
04-10-23 01:59:48 AM,Break
04-10-23 01:59:47 AM,Break
04-10-23 01:59:46 AM,Break
04-10-23 01:59:45 AM,Break
04-10-23 01:59:44 AM,Break
04-10-23 01:59:43 AM,Break
04-10-23 01:59:42 AM,Break
04-10-23 01:59:41 AM,Break
04-10-23 01:59:40 AM,Break
04-10-23 01:59:39 AM,Break
04-10-23 01:59:38 AM,Break
04-10-23 01:59:37 AM,Break
04-10-23 01:59:36 AM,Break
04-10-23 01:59:35 AM,Break
04-10-23 01:59:34 AM,Break
04-10-23 01:59:33 AM,Break
04-10-23 01:59:32 AM,Break
04-10-23 01:59:31 AM,Break
04-10-23 01:59:30 AM,Break
04-10-23 01:59:29 AM,Break
04-10-23 01:59:28 AM,Break
04-10-23 01:59:27 AM,Break
04-10-23 01:59:26 AM,Break
04-10-23 01:59:25 AM,Break
04-10-23 01:59:24 AM,Break
04-10-23 01:59:23 AM,Break
04-10-23 01:59:22 AM,Break
04-10-23 01:59:21 AM,Break
04-10-23 01:59:20 AM,Break
04-10-23 01:59:19 AM,Break
04-10-23 01:59:18 AM,Break
04-10-23 01:59:17 AM,Break
04-10-23 01:59:16 AM,Break
04-10-23 01:59:15 AM,Break
04-10-23 01:59:14 AM,Break
04-10-23 01:59:13 AM,Break
04-10-23 01:59:12 AM,Break
04-10-23 01:59:11 AM,Break
04-10-23 01:59:10 AM,Break
04-10-23 01:59:09 AM,Break
04-10-23 01:59:08 AM,Break
04-10-23 01:59:07 AM,Break
04-10-23 01:59:06 AM,Break
04-10-23 01:59:05 AM,Break
04-10-23 01:59:04 AM,Break
04-10-23 01:59:03 AM,Break
04-10-23 01:59:02 AM,Break
04-10-23 01:59:01 AM,Break
04-10-23 01:59:00 AM,Break
04-10-23 01:58:59 AM,Break
04-10-23 01:58:58 AM,Break
04-10-23 01:58:57 AM,Break
04-10-23 01:58:56 AM,Break
04-10-23 01:58:55 AM,Break
04-10-23 01:58:54 AM,Break
04-10-23 01:58:53 AM,Break
04-10-23 01:58:52 AM,Break
04-10-23 01:58:51 AM,Break
04-10-23 01:58:50 AM,Break
04-10-23 01:58:49 AM,Break
04-10-23 01:58:48 AM,Break
04-10-23 01:58:47 AM,Break
04-10-23 01:58:46 AM,Break
04-10-23 01:58:45 AM,Break
04-10-23 01:58:43 AM,Break
04-10-23 01:58:43 AM,Break
04-10-23 01:58:42 AM,Break
04-10-23 01:58:41 AM,Break
04-10-23 01:58:40 AM,Break
04-10-23 01:58:39 AM,Break
04-10-23 01:58:38 AM,Break
04-10-23 01:58:37 AM,Break
04-10-23 01:58:36 AM,Break
04-10-23 01:58:35 AM,Break
04-10-23 01:58:34 AM,Break
04-10-23 01:58:33 AM,Break
04-10-23 01:58:32 AM,Break
04-10-23 01:58:31 AM,Break
04-10-23 01:58:30 AM,Break
04-10-23 01:58:29 AM,Break
04-10-23 01:58:28 AM,Break
04-10-23 01:58:27 AM,Break
04-10-23 01:58:26 AM,Break
04-10-23 01:58:25 AM,Break
04-10-23 01:58:24 AM,Break
04-10-23 01:58:23 AM,Break
04-10-23 01:58:22 AM,Break
04-10-23 01:58:21 AM,Break
04-10-23 01:58:20 AM,Break
04-10-23 01:58:19 AM,Break
04-10-23 01:58:18 AM,Break
04-10-23 01:58:17 AM,Break
04-10-23 01:58:16 AM,Break
04-10-23 01:58:15 AM,Break
04-10-23 01:58:14 AM,Break
04-10-23 01:58:13 AM,Break
04-10-23 01:58:12 AM,Break
04-10-23 01:58:11 AM,Break
04-10-23 01:58:10 AM,Break
04-10-23 01:58:09 AM,Break
04-10-23 01:58:08 AM,Break
04-10-23 01:58:07 AM,Break
04-10-23 01:58:06 AM,Break
04-10-23 01:58:05 AM,Break
04-10-23 01:58:04 AM,Break
04-10-23 01:58:03 AM,Break
04-10-23 01:58:02 AM,Break
04-10-23 01:58:01 AM,Break
04-10-23 01:58:00 AM,Break
04-10-23 01:57:59 AM,Break
04-10-23 01:57:58 AM,Break
04-10-23 01:57:57 AM,Break
04-10-23 01:57:56 AM,Break
04-10-23 01:57:55 AM,Break
04-10-23 01:57:54 AM,Break
04-10-23 01:57:53 AM,Break
04-10-23 01:57:52 AM,Break
04-10-23 01:57:51 AM,Break
04-10-23 01:57:50 AM,Break
04-10-23 01:57:49 AM,Break
04-10-23 01:57:48 AM,Break
04-10-23 01:57:47 AM,Break
04-10-23 01:57:46 AM,Break
04-10-23 01:57:45 AM,Break
04-10-23 01:57:44 AM,Break
04-10-23 01:57:43 AM,Break
04-10-23 01:57:42 AM,Break
04-10-23 01:57:41 AM,Break
04-10-23 01:57:40 AM,Break
04-10-23 01:57:39 AM,Break
04-10-23 01:57:38 AM,Break
04-10-23 01:57:37 AM,Break
04-10-23 01:57:36 AM,Break
04-10-23 01:57:35 AM,Break
04-10-23 01:57:34 AM,Break
04-10-23 01:57:33 AM,Break
04-10-23 01:57:32 AM,Break
04-10-23 01:57:31 AM,Break
04-10-23 01:57:30 AM,Break
04-10-23 01:57:29 AM,Break
04-10-23 01:57:28 AM,Break
04-10-23 01:57:27 AM,Break
04-10-23 01:57:26 AM,Break
04-10-23 01:57:25 AM,Break
04-10-23 01:57:24 AM,Break
04-10-23 01:57:23 AM,Break
04-10-23 01:57:22 AM,Break
04-10-23 01:57:21 AM,Break
04-10-23 01:57:20 AM,Break
04-10-23 01:57:19 AM,Break
04-10-23 01:57:18 AM,Break
04-10-23 01:57:17 AM,Break
04-10-23 01:57:16 AM,Break
04-10-23 01:57:15 AM,Break
04-10-23 01:57:14 AM,Break
04-10-23 01:57:13 AM,Break
04-10-23 01:57:12 AM,Break
04-10-23 01:57:11 AM,Break
04-10-23 01:57:10 AM,Break
04-10-23 01:57:09 AM,Break
04-10-23 01:57:08 AM,Break
04-10-23 01:57:07 AM,Break
04-10-23 01:57:06 AM,Break
04-10-23 01:57:05 AM,Break
04-10-23 01:57:04 AM,Break
04-10-23 01:57:03 AM,Break
04-10-23 01:57:02 AM,Break
04-10-23 01:57:01 AM,Break
04-10-23 01:57:00 AM,Break
04-10-23 01:56:59 AM,Break
04-10-23 01:56:58 AM,Break
04-10-23 01:56:57 AM,Break
04-10-23 01:56:56 AM,Break
04-10-23 01:56:55 AM,Break
04-10-23 01:56:54 AM,Break
04-10-23 01:56:53 AM,Break
04-10-23 01:56:52 AM,Break
04-10-23 01:56:51 AM,Break
04-10-23 01:56:50 AM,Break
04-10-23 01:56:49 AM,Break
04-10-23 01:56:48 AM,Break
04-10-23 01:56:47 AM,Break
04-10-23 01:56:46 AM,Break
04-10-23 01:56:45 AM,Break
04-10-23 01:56:44 AM,Break
04-10-23 01:56:43 AM,Break
04-10-23 01:56:42 AM,Break
04-10-23 01:56:41 AM,Break
04-10-23 01:56:40 AM,Break
04-10-23 01:56:39 AM,Break
04-10-23 01:56:38 AM,Break
04-10-23 01:56:37 AM,Break
04-10-23 01:56:36 AM,Break
04-10-23 01:56:35 AM,Break
04-10-23 01:56:34 AM,Break
04-10-23 01:56:33 AM,Break
04-10-23 01:56:32 AM,Break
04-10-23 01:56:31 AM,Break
04-10-23 01:56:30 AM,Break
04-10-23 01:56:29 AM,Break
04-10-23 01:56:28 AM,Break
04-10-23 01:56:27 AM,Break
04-10-23 01:56:26 AM,Break
04-10-23 01:56:25 AM,Break
04-10-23 01:56:24 AM,Break
04-10-23 01:56:23 AM,Break
04-10-23 01:56:22 AM,Break
04-10-23 01:56:21 AM,Break
04-10-23 01:56:20 AM,Break
04-10-23 01:56:19 AM,Break
04-10-23 01:56:18 AM,Break
04-10-23 01:56:17 AM,Break
04-10-23 01:56:16 AM,Break
04-10-23 01:56:15 AM,Break
04-10-23 01:56:14 AM,Break
04-10-23 01:56:13 AM,Break
04-10-23 01:56:12 AM,Break
04-10-23 01:56:11 AM,Break
04-10-23 01:56:10 AM,Break
04-10-23 01:56:09 AM,Break
04-10-23 01:56:08 AM,Break
04-10-23 01:56:07 AM,Break
04-10-23 01:56:06 AM,Break
04-10-23 01:56:05 AM,Break
04-10-23 01:56:04 AM,Break
04-10-23 01:56:03 AM,Break
04-10-23 01:56:02 AM,Break
04-10-23 01:56:01 AM,Break
04-10-23 01:56:00 AM,Break
04-10-23 01:55:59 AM,Break
04-10-23 01:55:58 AM,Break
04-10-23 01:55:57 AM,Break
04-10-23 01:55:56 AM,Break
04-10-23 01:55:55 AM,Break
04-10-23 01:55:54 AM,Break
04-10-23 01:55:53 AM,Break
04-10-23 01:55:52 AM,Break
04-10-23 01:55:51 AM,Break
04-10-23 01:55:50 AM,Break
04-10-23 01:55:49 AM,Break
04-10-23 01:55:48 AM,Break
04-10-23 01:55:47 AM,Break
04-10-23 01:55:46 AM,Break
04-10-23 01:55:45 AM,Break
04-10-23 01:55:44 AM,Break
04-10-23 01:55:43 AM,Break
04-10-23 01:55:42 AM,Break
04-10-23 01:55:41 AM,Break
04-10-23 01:55:40 AM,Break
04-10-23 01:55:39 AM,Break
04-10-23 01:55:38 AM,Break
04-10-23 01:55:37 AM,Break
04-10-23 01:55:36 AM,Break
04-10-23 01:55:35 AM,Break
04-10-23 01:55:34 AM,Break
04-10-23 01:55:33 AM,Break
04-10-23 01:55:32 AM,Break
04-10-23 01:55:31 AM,Break
04-10-23 01:55:30 AM,Break
04-10-23 01:55:29 AM,Break
04-10-23 01:55:28 AM,Break
04-10-23 01:55:27 AM,Break
04-10-23 01:55:26 AM,Break
04-10-23 01:55:25 AM,Break
04-10-23 01:55:24 AM,Break
04-10-23 01:55:23 AM,Break
04-10-23 01:55:22 AM,Break
04-10-23 01:55:21 AM,Break
04-10-23 01:55:20 AM,Break
04-10-23 01:55:19 AM,Break
04-10-23 01:55:18 AM,Break
04-10-23 01:55:17 AM,Break
04-10-23 01:55:16 AM,Break
04-10-23 01:55:15 AM,Break
04-10-23 01:55:14 AM,Break
04-10-23 01:55:13 AM,Break
04-10-23 01:55:12 AM,Break
04-10-23 01:55:11 AM,Break
04-10-23 01:55:10 AM,Break
04-10-23 01:55:09 AM,Break
04-10-23 01:55:08 AM,Break
04-10-23 01:55:07 AM,Break
04-10-23 01:55:06 AM,Break
04-10-23 01:55:05 AM,Break
04-10-23 01:55:04 AM,Break
04-10-23 01:55:03 AM,Break
04-10-23 01:55:02 AM,Break
04-10-23 01:55:01 AM,Break
04-10-23 01:55:00 AM,Break
04-10-23 01:54:59 AM,Break
04-10-23 01:54:58 AM,Break
04-10-23 01:54:57 AM,Break
04-10-23 01:54:56 AM,Break
04-10-23 01:54:55 AM,Break
04-10-23 01:54:54 AM,Break
04-10-23 01:54:53 AM,Break
04-10-23 01:54:52 AM,Break
04-10-23 01:54:51 AM,Break
04-10-23 01:54:50 AM,Break
04-10-23 01:54:49 AM,Break
04-10-23 01:54:48 AM,Break
04-10-23 01:54:47 AM,Break
04-10-23 01:54:46 AM,Break
04-10-23 01:54:45 AM,Break
04-10-23 01:54:44 AM,Break
04-10-23 01:54:43 AM,Break
04-10-23 01:54:42 AM,Break
04-10-23 01:54:41 AM,Break
04-10-23 01:54:40 AM,Break
04-10-23 01:54:39 AM,Break
04-10-23 01:54:38 AM,Break
04-10-23 01:54:37 AM,Break
04-10-23 01:54:36 AM,Break
04-10-23 01:54:35 AM,Break
04-10-23 01:54:34 AM,Break
04-10-23 01:54:33 AM,Break
04-10-23 01:54:32 AM,Break
04-10-23 01:54:31 AM,Break
04-10-23 01:54:30 AM,Break
04-10-23 01:54:29 AM,Break
04-10-23 01:54:28 AM,Break
04-10-23 01:54:27 AM,Break
04-10-23 01:54:26 AM,Break
04-10-23 01:54:25 AM,Break
04-10-23 01:54:24 AM,Break
04-10-23 01:54:23 AM,Break
04-10-23 01:54:22 AM,Break
04-10-23 01:54:21 AM,Break
04-10-23 01:54:20 AM,Break
04-10-23 01:54:19 AM,Break
04-10-23 01:54:18 AM,Break
04-10-23 01:54:17 AM,Break
04-10-23 01:54:16 AM,Break
04-10-23 01:54:15 AM,Break
04-10-23 01:54:14 AM,Break
04-10-23 01:54:13 AM,Break
04-10-23 01:54:12 AM,Break
04-10-23 01:54:11 AM,Break
04-10-23 01:54:10 AM,Break
04-10-23 01:54:09 AM,Break
04-10-23 01:54:08 AM,Break
04-10-23 01:54:07 AM,Break
04-10-23 01:54:06 AM,Break
04-10-23 01:54:05 AM,Break
04-10-23 01:54:04 AM,Break
04-10-23 01:54:03 AM,Break
04-10-23 01:54:02 AM,Break
04-10-23 01:54:01 AM,Break
04-10-23 01:54:00 AM,Break
04-10-23 01:53:59 AM,Break
04-10-23 01:53:58 AM,Break
04-10-23 01:53:57 AM,Break
04-10-23 01:53:56 AM,Break
04-10-23 01:53:55 AM,Break
04-10-23 01:53:54 AM,Break
04-10-23 01:53:53 AM,Break
04-10-23 01:53:52 AM,Break
04-10-23 01:53:51 AM,Break
04-10-23 01:53:50 AM,Break
04-10-23 01:53:49 AM,Break
04-10-23 01:53:48 AM,Break
04-10-23 01:53:47 AM,Break
04-10-23 01:53:46 AM,Break
04-10-23 01:53:45 AM,Break
04-10-23 01:53:44 AM,Break
04-10-23 01:53:43 AM,Break
04-10-23 01:53:42 AM,Break
04-10-23 01:53:41 AM,Break
04-10-23 01:53:40 AM,Break
04-10-23 01:53:39 AM,Break
04-10-23 01:53:38 AM,Break
04-10-23 01:53:37 AM,Break
04-10-23 01:53:36 AM,Break
04-10-23 01:53:35 AM,Break
04-10-23 01:53:34 AM,Break
04-10-23 01:53:33 AM,Break
04-10-23 01:53:32 AM,Break
04-10-23 01:53:31 AM,Break
04-10-23 01:53:30 AM,Break
04-10-23 01:53:29 AM,Break
04-10-23 01:53:28 AM,Break
04-10-23 01:53:27 AM,Break
04-10-23 01:53:26 AM,Break
04-10-23 01:53:25 AM,Break
04-10-23 01:53:24 AM,Break
04-10-23 01:53:23 AM,Break
04-10-23 01:53:22 AM,Break
04-10-23 01:53:21 AM,Break
04-10-23 01:53:20 AM,Break
04-10-23 01:53:19 AM,Break
04-10-23 01:53:18 AM,Break
04-10-23 01:53:17 AM,Break
04-10-23 01:53:16 AM,Break
04-10-23 01:53:15 AM,Break
04-10-23 01:53:14 AM,Break
04-10-23 01:53:13 AM,Break
04-10-23 01:53:12 AM,Break
04-10-23 01:53:11 AM,Break
04-10-23 01:53:10 AM,Break
04-10-23 01:53:09 AM,Break
04-10-23 01:53:08 AM,Break
04-10-23 01:53:07 AM,Break
04-10-23 01:53:06 AM,Break
04-10-23 01:53:05 AM,Break
04-10-23 01:53:04 AM,Break
04-10-23 01:53:03 AM,Break
04-10-23 01:53:02 AM,Break
04-10-23 01:53:01 AM,Break
04-10-23 01:53:00 AM,Break
04-10-23 01:52:59 AM,Break
04-10-23 01:52:58 AM,Break
04-10-23 01:52:57 AM,Break
04-10-23 01:52:56 AM,Break
04-10-23 01:52:55 AM,Break
04-10-23 01:52:54 AM,Break
04-10-23 01:52:53 AM,Break
04-10-23 01:52:52 AM,Break
04-10-23 01:52:51 AM,Break
04-10-23 01:52:50 AM,Break
04-10-23 01:52:49 AM,Break
04-10-23 01:52:48 AM,Break
04-10-23 01:52:47 AM,Break
04-10-23 01:52:46 AM,Break
04-10-23 01:52:45 AM,Break
04-10-23 01:52:44 AM,Break
04-10-23 01:52:43 AM,Break
04-10-23 01:52:42 AM,Break
04-10-23 01:52:41 AM,Break
04-10-23 01:52:40 AM,Break
04-10-23 01:52:39 AM,Break
04-10-23 01:52:38 AM,Break
04-10-23 01:52:37 AM,Break
04-10-23 01:52:36 AM,Break
04-10-23 01:52:35 AM,Break
04-10-23 01:52:34 AM,Break
04-10-23 01:52:33 AM,Break
04-10-23 01:52:32 AM,Break
04-10-23 01:52:31 AM,Break
04-10-23 01:52:30 AM,Break
04-10-23 01:52:29 AM,Break
04-10-23 01:52:28 AM,Break
04-10-23 01:52:27 AM,Break
04-10-23 01:52:26 AM,Break
04-10-23 01:52:25 AM,Break
04-10-23 01:52:24 AM,Break
04-10-23 01:52:23 AM,Break
04-10-23 01:52:21 AM,Break
04-10-23 01:52:21 AM,Break
04-10-23 01:52:20 AM,Break
04-10-23 01:52:19 AM,Break
04-10-23 01:52:18 AM,Break
04-10-23 01:52:17 AM,Break
04-10-23 01:52:16 AM,Break
04-10-23 01:52:15 AM,Break
04-10-23 01:52:14 AM,Break
04-10-23 01:52:13 AM,Break
04-10-23 01:52:12 AM,Break
04-10-23 01:52:11 AM,Break
04-10-23 01:52:10 AM,Break
04-10-23 01:52:09 AM,Break
04-10-23 01:52:08 AM,Break
04-10-23 01:52:07 AM,Break
04-10-23 01:52:06 AM,Break
04-10-23 01:52:05 AM,Break
04-10-23 01:52:04 AM,Break
04-10-23 01:52:03 AM,Break
04-10-23 01:52:02 AM,Break
04-10-23 01:52:01 AM,Break
04-10-23 01:52:00 AM,Break
04-10-23 01:51:59 AM,Break
04-10-23 01:51:58 AM,Break
04-10-23 01:51:57 AM,Break
04-10-23 01:51:56 AM,Break
04-10-23 01:51:55 AM,Break
04-10-23 01:51:54 AM,Break
04-10-23 01:51:53 AM,Break
04-10-23 01:51:52 AM,Break
04-10-23 01:51:51 AM,Break
04-10-23 01:51:50 AM,Break
04-10-23 01:51:49 AM,Break
04-10-23 01:51:48 AM,Break
04-10-23 01:51:47 AM,Break
04-10-23 01:51:46 AM,Break
04-10-23 01:51:45 AM,Break
04-10-23 01:51:44 AM,Break
04-10-23 01:51:43 AM,Break
04-10-23 01:51:42 AM,Break
04-10-23 01:51:41 AM,Break
04-10-23 01:51:40 AM,Break
04-10-23 01:51:39 AM,Break
04-10-23 01:51:38 AM,Break
04-10-23 01:51:37 AM,Break
04-10-23 01:51:36 AM,Break
04-10-23 01:51:35 AM,Break
04-10-23 01:51:34 AM,Break
04-10-23 01:51:33 AM,Break
04-10-23 01:51:32 AM,Break
04-10-23 01:51:31 AM,Break
04-10-23 01:51:30 AM,Break
04-10-23 01:51:29 AM,Break
04-10-23 01:51:28 AM,Break
04-10-23 01:51:27 AM,Break
04-10-23 01:51:26 AM,Break
04-10-23 01:51:25 AM,Break
04-10-23 01:51:24 AM,Break
04-10-23 01:51:23 AM,Break
04-10-23 01:51:22 AM,Break
04-10-23 01:51:21 AM,Break
04-10-23 01:51:20 AM,Break
04-10-23 01:51:19 AM,Break
04-10-23 01:51:18 AM,Break
04-10-23 01:51:17 AM,Break
04-10-23 01:51:16 AM,Break
04-10-23 01:51:15 AM,Break
04-10-23 01:51:14 AM,Break
04-10-23 01:51:13 AM,Break
04-10-23 01:51:12 AM,Break
04-10-23 01:51:11 AM,Break
04-10-23 01:51:10 AM,Break
04-10-23 01:51:09 AM,Break
04-10-23 01:51:08 AM,Break
04-10-23 01:51:07 AM,Break
04-10-23 01:51:06 AM,Break
04-10-23 01:51:05 AM,Break
04-10-23 01:51:04 AM,Break
04-10-23 01:51:03 AM,Break
04-10-23 01:51:02 AM,Break
04-10-23 01:51:01 AM,Break
04-10-23 01:51:00 AM,Break
04-10-23 01:50:59 AM,Break
04-10-23 01:50:58 AM,Break
04-10-23 01:50:57 AM,Break
04-10-23 01:50:56 AM,Break
04-10-23 01:50:55 AM,Break
04-10-23 01:50:54 AM,Break
04-10-23 01:50:53 AM,Break
04-10-23 01:50:52 AM,Break
04-10-23 01:50:51 AM,Break
04-10-23 01:50:50 AM,Break
04-10-23 01:50:49 AM,Break
04-10-23 01:50:48 AM,Break
04-10-23 01:50:47 AM,Break
04-10-23 01:50:46 AM,Break
04-10-23 01:50:45 AM,Break
04-10-23 01:50:44 AM,Break
04-10-23 01:50:43 AM,Break
04-10-23 01:50:42 AM,Break
04-10-23 01:50:41 AM,Break
04-10-23 01:50:40 AM,Break
04-10-23 01:50:39 AM,Break
04-10-23 01:50:38 AM,Break
04-10-23 01:50:37 AM,Break
04-10-23 01:50:36 AM,Break
04-10-23 01:50:35 AM,Break
04-10-23 01:50:34 AM,Break
04-10-23 01:50:33 AM,Break
04-10-23 01:50:32 AM,Break
04-10-23 01:50:31 AM,Break
04-10-23 01:50:30 AM,Break
04-10-23 01:50:29 AM,Break
04-10-23 01:50:28 AM,Break
04-10-23 01:50:27 AM,Break
04-10-23 01:50:26 AM,Break
04-10-23 01:50:25 AM,Break
04-10-23 01:50:24 AM,Break
04-10-23 01:50:23 AM,Break
04-10-23 01:50:22 AM,Break
04-10-23 01:50:21 AM,Break
04-10-23 01:50:20 AM,Break
04-10-23 01:50:19 AM,Break
04-10-23 01:50:18 AM,Break
04-10-23 01:50:17 AM,Break
04-10-23 01:50:16 AM,Break
04-10-23 01:50:15 AM,Break
